id2,price_ran
d1318380,
d12320792,$
d8493676,
d8339759,
d10678385,
d4115496,
d5113667,$$ - $$$
d5853064,$
d1323406,
d6788415,
d2543257,$$ - $$$
d7820421,$$ - $$$
d6694993,$$ - $$$
d13161036,$$ - $$$
d7132009,$
d713345,
d12103854,
d2554566,$
d12229201,$$ - $$$
d8311072,$
d5244315,
d3742796,
d1329052,$$ - $$$
d12955066,
d8769613,
d7789050,$$ - $$$
d11945643,$
d12785864,$$ - $$$
d1350503,$$ - $$$
d7998142,
d1828618,$$ - $$$
d1358239,
d5870596,
d10832843,$$ - $$$
d2421687,$$ - $$$
d12951720,$$ - $$$
d5795952,$$ - $$$
d7674785,$
d12141815,
d3258534,
d8794937,$
d3576199,
d13129631,
d7123416,
d6706512,
d10384739,$
d10074329,$$ - $$$
d12711842,$$ - $$$
d10831315,
d3348649,
d12447709,$$ - $$$
d12219483,
d3326091,
d12110249,
d5572693,
d8434866,$
d4005463,
d12811638,
d5122878,
d10290374,$
d13123209,$
d11929437,$$ - $$$
d8088040,$
d12524554,
d8375833,
d9872411,
d2169870,$$ - $$$
d11317172,$$ - $$$
d7993438,
d11933040,
d6131966,
d7004191,
d5965928,
d2014414,$$ - $$$
d8449247,$$ - $$$
d6556194,
d10477405,
d9451458,
d10433299,
d12214166,$$$$
d12948644,$
d10512559,$$ - $$$
d997761,
d12316070,$$ - $$$
d12032025,$$ - $$$
d7886651,$
d5808934,
d1742168,$
d2088264,
d8445238,$$ - $$$
d8339664,$
d7035083,
d2701201,
d3568499,
d799734,$$ - $$$
d11045358,
d5776310,$$ - $$$
d10058519,
d5794921,
d4769926,
d5615803,
d8335860,$
d13089238,$$ - $$$
d1039152,
d12359023,
d10671170,
d8046160,$
d4768657,
d10537782,
d12075204,$$ - $$$
d12367802,$$ - $$$
d11874268,$
d12713120,
d4912432,
d1340311,$
d5122806,$
d6786766,
d5511124,
d5500871,
d12081771,$$ - $$$
d5864098,$$ - $$$
d12478889,$
d1016501,$$$$
d12032084,$$ - $$$
d1081741,
d12001755,
d7110305,$
d10146539,
d3531424,
d983929,
d10794229,$$ - $$$
d5518769,
d5614446,$
d987891,$
d6888591,
d7274294,$$ - $$$
d5981088,$$ - $$$
d2006099,
d4769088,
d6180189,
d11628710,$$ - $$$
d8460601,
d11914501,$$ - $$$
d9857507,
d5852767,
d12182013,$
d8650269,
d12248322,
d5795306,$$ - $$$
d12559647,
d12336466,$$ - $$$
d9780971,
d6153509,
d5852969,
d7124521,
d959087,
d11981948,
d12218817,$$ - $$$
d7702464,
d5848182,
d5522937,
d12966601,
d8659285,$$ - $$$
d12050033,$
d3706121,
d9453323,
d7596134,
d7315727,
d8641595,$
d8319689,$$ - $$$
d1324538,$
d4503933,$
d5949468,$
d13076167,
d5796731,$$ - $$$
d10594417,$$ - $$$
d8501260,$$ - $$$
d9578358,
d3879995,
d12320440,
d4453033,
d1504636,
d7992580,$$ - $$$
d8555658,$$ - $$$
d7278610,
d12151873,
d12846827,$$ - $$$
d1357526,$$ - $$$
d8341288,
d7856108,$$ - $$$
d12330973,$$ - $$$
d12668076,$$ - $$$
d10045423,
d5788641,
d12506160,$$ - $$$
d10044370,$$ - $$$
d11757420,
d11854535,
d10455783,$$ - $$$
d9761943,$
d11004989,
d7315031,
d12367476,$
d5777508,
d12975535,$$ - $$$
d12637628,
d10778213,$$ - $$$
d5512827,
d4998099,
d12000684,$
d7146584,
d1344185,
d8724215,
d13128883,$$ - $$$
d9825283,$$ - $$$
d7108723,
d7991770,$
d10337633,
d5510807,
d8343986,
d10020264,$$ - $$$
d5982597,
d11948182,$
d11426679,$
d7290707,
d10506458,$
d10834831,
d12940437,
d7367721,$
d9978084,$$ - $$$
d5267625,
d5527449,
d11624752,
d8463360,$$$$
d10066839,
d11825252,$
d1447317,$
d11867004,
d10397639,
d12884549,$$ - $$$
d1316007,
d2420553,
d6952409,
d7809976,$
d12194732,
d6871599,
d10527087,$$ - $$$
d7991439,$$ - $$$
d7133658,
d5486338,
d8853228,$$ - $$$
d7380492,
d10628258,$
d10607388,
d8339788,
d1341042,
d1947941,
d12842072,$
d12913521,$$ - $$$
d10351610,$$ - $$$
d11873198,$
d12031193,$$ - $$$
d5890881,
d4755859,$$ - $$$
d997451,
d12116845,
d4262853,
d10450198,$$ - $$$
d11491893,$$ - $$$
d4252322,$$ - $$$
d11873645,$$ - $$$
d6889926,
d4923349,$$ - $$$
d4893713,
d3594857,
d783406,
d7119483,$$ - $$$
d5449736,
d5974102,$$ - $$$
d13001163,$$ - $$$
d11871465,$
d8338577,
d4924823,
d10043597,$
d4586815,
d11829367,
d991088,
d10758185,
d6484759,
d11909160,$$ - $$$
d7290700,$$ - $$$
d10786989,
d7124190,$$ - $$$
d3598266,
d10374872,
d12387279,$$ - $$$
d5606509,
d3217919,
d5804274,
d7994318,$
d8611008,
d7018592,
d12320629,$$ - $$$
d4996095,
d4995424,$
d2204969,$
d12786386,$$ - $$$
d5773726,
d7290704,$$ - $$$
d968410,$$ - $$$
d5609013,$$ - $$$
d9580170,
d1938628,$$ - $$$
d8540554,
d10062149,
d8621310,$
d1316243,$$ - $$$
d4769026,
d12929682,
d12900993,
d5823986,
d10113619,
d11802047,$$ - $$$
d13139834,
d3606061,
d11896495,$
d12542816,
d4106889,
d7809594,
d5796467,
d8782319,$$ - $$$
d1111157,
d5966152,
d10636227,
d10823697,
d6525570,
d3666949,
d1064779,$$ - $$$
d4607177,
d6788113,
d6701582,
d5884124,
d7745594,$
d6704386,$$ - $$$
d1336855,
d5887499,$
d11825461,$$ - $$$
d1516970,
d4479230,
d7123884,
d8592434,$$ - $$$
d11952751,$$$$
d10499542,$
d8595769,
d5815672,$
d12157238,
d10221858,
d4173638,$
d10031086,
d5956749,
d10100685,$
d10125440,$$ - $$$
d4557920,
d6481772,$$ - $$$
d7266594,
d11752108,
d10505192,$$ - $$$
d8681162,$$ - $$$
d3303412,
d6948548,$$ - $$$
d7784893,$$ - $$$
d4911406,
d1074450,
d5483186,
d7988880,
d7992710,$
d10716601,
d4183418,$$ - $$$
d1389582,$
d9746545,
d2167575,$$ - $$$
d9748028,$
d10100759,$
d5776159,$$ - $$$
d10782407,$$ - $$$
d10782043,
d1357399,$
d6536699,$
d12712669,$
d6703415,
d10441257,
d958774,$$ - $$$
d2295791,$
d7719990,
d13079551,
d4769311,$$ - $$$
d6948258,$
d12870241,$$ - $$$
d8673977,
d9593739,$$ - $$$
d7276967,
d696308,
d9796604,$$ - $$$
d11801708,$
d718332,$$ - $$$
d740149,
d991312,
d1045063,
d5503581,
d9722757,$
d3674229,$
d10717951,$$ - $$$
d1016772,
d12091245,$
d10133372,$$ - $$$
d8670864,
d5779579,$
d2647573,
d958963,
d11925120,$$ - $$$
d12076456,
d4751464,$
d6846679,
d13197507,$
d5426852,
d13288399,$$ - $$$
d10848388,$$$$
d10496895,
d4723957,
d10065875,$$ - $$$
d12704274,$$ - $$$
d10735080,$
d5106393,$$ - $$$
d8734570,$$ - $$$
d9829868,$$ - $$$
d3599190,$$ - $$$
d4570802,
d7994800,$
d5778565,
d10027294,$
d1720803,$$ - $$$
d2037763,$
d1328878,$
d12193381,
d4769899,$$ - $$$
d5065042,
d6680357,$
d8794707,
d7893394,$
d12842050,$$ - $$$
d10245555,
d5042936,
d6780602,$$ - $$$
d5775886,
d12991466,$$ - $$$
d2073074,
d8370120,
d3169970,
d12346836,$
d7772565,$$ - $$$
d10831160,
d6704602,$$ - $$$
d7691102,$
d6527615,$
d5803696,
d5499028,$$ - $$$
d5444808,
d9764003,
d3971767,$$ - $$$
d11620987,
d6708831,$
d5795505,
d5122911,
d12089557,
d6163940,
d9834228,$
d12207259,
d6378688,$
d12599515,$$ - $$$
d8339592,
d4777670,
d5977163,$
d6510485,
d13137487,$$ - $$$
d9814441,
d8485659,$$ - $$$
d13082390,
d12861211,
d7338609,
d5439778,
d10352352,$$ - $$$
d8811394,
d12926697,$$ - $$$
d8633667,
d2173031,
d12198033,
d1977833,
d10800460,
d8298774,
d1044634,
d11686428,$$ - $$$
d8874214,$$ - $$$
d10322912,
d7350347,
d12704257,
d10388620,$$ - $$$
d8341139,
d8338356,$
d10071005,
d7604517,$
d6986414,$$ - $$$
d10085394,$$ - $$$
d11045265,
d4098058,$$ - $$$
d5048708,$$ - $$$
d7123209,
d12356580,
d6986045,
d8864214,
d10198506,$
d4505573,
d11950348,
d8261782,$
d7247867,
d12821181,$$ - $$$
d6564820,
d10027482,$
d5944307,
d1091195,
d8710107,
d1323123,
d12185998,
d7021016,
d4802168,
d12671909,
d2288531,
d11862617,$
d5770620,$$ - $$$
d991656,
d8552416,$$$$
d2717036,$
d12883467,$$ - $$$
d7742745,
d1069258,
d2284880,$
d8262965,
d4768849,
d11843728,$$ - $$$
d2697780,
d5007171,
d10029896,$$ - $$$
d990764,$
d11802195,
d2723509,$$ - $$$
d8621252,
d12123827,
d5122694,$$$$
d6580095,
d3540534,
d7726844,
d11434293,
d8022895,$
d4123918,
d3389725,
d12362312,$$ - $$$
d2293268,$$ - $$$
d5608299,$$ - $$$
d11926284,$$$$
d5609034,$$ - $$$
d12301818,$$ - $$$
d5510721,
d12133833,$$ - $$$
d8040716,
d11743155,$$ - $$$
d8448796,$$ - $$$
d12699684,$
d6652634,
d5790721,$
d9756785,$$ - $$$
d8599173,$
d12950805,
d4769852,
d5539691,$$ - $$$
d5965310,$$ - $$$
d10132426,
d9452741,$$ - $$$
d10672771,$
d1346254,$$ - $$$
d13190231,
d12632652,$$ - $$$
d2653549,
d3820630,
d7342756,
d1334192,$$ - $$$
d8490188,
d12550988,$$ - $$$
d5518525,$
d4701093,
d4761201,
d1050975,
d8686804,
d954333,
d5122831,
d10301906,
d8420399,
d4770055,
d7622694,
d10244396,
d10357296,
d12213543,
d12655466,
d7262216,$
d12982157,$$ - $$$
d3850443,
d3835044,$$$$
d6715510,$$ - $$$
d4875887,
d7310614,
d7972482,
d5965489,
d1465899,
d11857013,$$ - $$$
d1325604,$$ - $$$
d12114828,
d1035338,
d13295201,
d5810988,
d6485161,
d1829030,
d8672298,$$ - $$$
d1344910,
d7256301,$
d8335607,$$ - $$$
d8340826,
d7331983,$
d6783592,
d10394919,$$ - $$$
d6964310,
d12192128,$
d12161574,
d1511933,$$ - $$$
d12947402,$$ - $$$
d10542709,
d10028267,$
d4491905,$
d7015032,$$ - $$$
d8669980,$
d11964486,$
d1358783,$$ - $$$
d7351047,$$$$
d3511804,
d696221,$$ - $$$
d10772012,$$ - $$$
d10814063,$
d11045408,
d5609052,
d7124474,
d9836527,
d4770218,
d7677993,
d12332903,$$$$
d1847206,
d11905158,
d9467712,$$ - $$$
d8638476,
d9804771,$$ - $$$
d6750679,$
d6659445,$
d11921781,
d8669878,$$ - $$$
d12111505,$
d11888803,$$ - $$$
d8397770,$$ - $$$
d4943541,
d7106294,$$$$
d11785143,
d6529293,
d5959533,$$ - $$$
d3984389,
d12275123,$
d7222750,
d8428766,
d7619223,$
d10481866,
d7953646,
d11823224,
d10824779,
d11870957,$$ - $$$
d8828350,$
d13293096,
d12476664,
d5615894,$
d7904957,$$ - $$$
d7903518,
d2109463,
d8098225,
d11721983,
d10354357,
d7997687,
d1941251,
d8762239,
d787818,
d4556839,$$ - $$$
d12323703,
d5810016,$$ - $$$
d2587947,
d7277881,$$ - $$$
d10054121,$$ - $$$
d1017669,
d7341145,
d4769952,
d10024118,$
d12089363,
d6681809,$$ - $$$
d8777875,$
d5264402,$$ - $$$
d4093232,$$ - $$$
d12432242,
d7123939,
d2026772,$$ - $$$
d3608664,
d8281800,
d11014363,
d7787420,$
d12652789,
d7251723,$
d12486885,$$ - $$$
d13302821,
d2224963,
d8486404,
d4329464,
d6418253,
d3783187,$
d1340825,
d10032136,$$ - $$$
d7123480,
d8339705,$$ - $$$
d5860253,
d13134185,$$ - $$$
d5449100,$$ - $$$
d12337798,$$ - $$$
d10230898,
d12480174,$
d1571576,$$ - $$$
d11783417,
d12795731,
d8472653,
d12709251,
d8318360,$
d11670670,
d3923881,$$ - $$$
d8508452,$$ - $$$
d5986240,
d13072119,$
d10836370,
d4553288,$
d5292788,
d11500590,
d5821880,$
d4888768,
d8816470,$$ - $$$
d8446655,$$ - $$$
d12474556,$$ - $$$
d12283455,
d11860923,$$ - $$$
d11715911,
d3199349,$$ - $$$
d1008598,$$ - $$$
d5524012,
d11892766,$
d7787875,$
d2364401,$
d7124444,
d1340315,$
d8339209,$$ - $$$
d8822893,
d12338230,$$ - $$$
d11668109,$
d8753377,
d5324648,$
d1737045,$$ - $$$
d10032602,$
d6506997,
d4413447,
d12226913,
d8720514,
d7799858,$
d5646621,$
d3877804,$$ - $$$
d11931310,
d8380873,
d10810780,
d3266139,
d5958843,
d7124105,
d8638490,$$ - $$$
d4769456,
d12999946,$$ - $$$
d13222824,$$ - $$$
d5823089,
d5977637,
d4218152,$
d7055228,
d12010133,
d1039338,$
d10188653,
d9875203,$
d7229726,$
d4062189,$$ - $$$
d1095078,$$ - $$$
d12593807,$$ - $$$
d5495117,$$ - $$$
d7353506,$
d7760501,
d10755211,$$ - $$$
d5996845,
d4215681,
d12094323,$$ - $$$
d8090958,
d719415,
d9453464,
d10815687,
d12457903,$
d5942107,
d7375618,
d7676147,$$ - $$$
d2139820,
d5010652,
d12209866,
d10833484,$
d6779249,
d10280845,
d10240112,
d9756086,$
d7070363,
d12211961,$$ - $$$
d12148096,
d9745904,
d11915795,
d784877,$$ - $$$
d10801434,
d12652297,$$ - $$$
d9463133,
d3589784,
d988127,
d12165625,$
d5981256,$
d964383,
d5861949,
d5984683,
d5531792,$$ - $$$
d11748884,
d5863811,$
d12230540,
d10876664,
d7124092,
d11827742,$$ - $$$
d9824796,
d4429263,
d5616558,
d7652400,
d5609072,
d8359860,$
d1510668,
d4260479,
d5785822,
d6276266,$$ - $$$
d4768136,
d733560,
d12942005,
d5098821,
d987881,$$ - $$$
d12941532,$$ - $$$
d7110416,
d12613221,$
d8340159,
d2104074,$$ - $$$
d10713945,
d11670744,$
d3514427,
d5983992,$$ - $$$
d7014199,$
d9580228,
d11925983,
d11800965,$$ - $$$
d8408392,$$ - $$$
d10400045,
d12997695,$$ - $$$
d1039309,$$ - $$$
d4890630,$$ - $$$
d12192162,
d7255947,
d12898293,
d10512183,
d4769476,
d12473849,
d12631537,$
d6102637,$$ - $$$
d5771361,$
d7239301,$
d12570653,
d7223374,$
d1322133,
d10279277,$
d5786725,$$ - $$$
d8410255,$
d10480140,$$ - $$$
d6781038,
d7387676,$$ - $$$
d4911526,
d8505903,$$ - $$$
d5986304,$
d7277830,$$ - $$$
d4260849,
d5937055,$$ - $$$
d816015,$
d7123810,$$ - $$$
d719135,
d12624291,$
d2615851,
d10330733,$$ - $$$
d9807742,$$ - $$$
d6715780,$
d5220261,
d9998222,$
d8617120,
d11306145,$$ - $$$
d3982595,$$ - $$$
d1340598,
d12502802,
d12037342,
d5815304,$
d11844809,$$ - $$$
d10736828,$$ - $$$
d2361186,
d11802014,
d12148573,
d9736925,$
d7316836,
d1806073,
d5890756,
d6662908,
d7905437,
d2318031,
d8574652,
d7992923,$$ - $$$
d10337964,$$ - $$$
d8485008,
d4131339,$$ - $$$
d8811869,$
d10746433,$
d9991883,$
d6601390,
d4767543,
d12724324,
d7337294,$
d3859523,
d8023456,
d1344160,
d9980429,$
d12632847,
d4503964,
d12005948,
d5787843,$$ - $$$
d4176719,
d7110813,
d8669924,
d12686116,
d10506872,
d8446489,
d12143315,$
d6180266,
d7186363,$$$$
d4767766,
d6783603,$$ - $$$
d5122823,
d1035116,
d4308616,
d5851564,
d714925,
d5505616,$
d13147164,
d12709083,$
d5796262,$$ - $$$
d12377381,$$ - $$$
d10850410,$
d5513766,$
d5944324,
d5878125,
d8557129,
d8277687,$$ - $$$
d8339910,
d1391372,
d10498586,
d802419,
d13121217,$$ - $$$
d753156,
d9602550,$$ - $$$
d4328803,
d12180455,
d12429677,$
d785632,
d8073714,
d10289048,
d1959792,$$ - $$$
d959133,
d7123474,
d11680076,
d10480534,$$ - $$$
d5863831,$
d3932498,$
d5867887,$$ - $$$
d4520131,
d8338650,$
d7137994,$$ - $$$
d6110037,
d3386632,$$ - $$$
d10535199,$
d10780691,$
d13008802,$$ - $$$
d12112688,$
d2666489,
d5877629,
d3964218,
d12234989,$$ - $$$
d10830640,
d10170400,
d10496163,
d1095917,$
d10153813,
d5794546,
d5001296,$
d1981754,
d6720352,
d10810839,$
d11932471,
d13310377,$$ - $$$
d8460604,$
d5220152,
d12225305,
d1331389,$$ - $$$
d1952667,$$ - $$$
d12479585,$$ - $$$
d8418837,
d12543272,
d9747733,$$ - $$$
d12801498,
d10027139,
d1653163,
d5243358,
d11652067,
d4768616,
d991184,
d7124361,
d5799840,
d12407737,
d10815874,$
d13291104,$
d4793858,$
d6514014,
d12293329,$$ - $$$
d10391420,
d10359637,
d8297659,$
d10218077,
d8605708,
d2201631,
d7777949,$
d10790411,
d990716,
d5768296,
d9715512,$
d13075250,
d2285004,
d2338076,
d12716590,$
d10275907,$$ - $$$
d10250880,$$ - $$$
d9878568,$
d11855497,
d11890407,
d8844903,$
d12076348,$$ - $$$
d6818575,
d5776160,$$ - $$$
d10455782,
d12557792,$
d4784694,$$ - $$$
d783229,$$ - $$$
d3869660,$
d5536229,$
d10258547,$$ - $$$
d12473251,
d10397464,
d5505626,
d7248203,
d10032639,$
d9836714,
d7282194,$$ - $$$
d7123233,
d10454641,
d5795652,
d10189848,
d6716184,$$ - $$$
d8776839,$
d1039341,
d4019768,$$ - $$$
d1343402,
d8606325,$
d1329415,
d5776204,
d5452877,$
d7123732,$
d9695249,
d11926278,$
d10047838,$$ - $$$
d7215494,$$ - $$$
d8338632,$
d11931994,
d11822912,
d7031910,$
d6484053,
d12445233,
d4596836,
d7899051,
d2211236,$$ - $$$
d5494306,
d12300950,$
d7123395,
d13186462,
d7274067,
d6885386,
d4769969,
d5327338,
d8529953,
d7254547,$$ - $$$
d7123989,
d9809583,
d1039082,$$ - $$$
d3354475,
d13291099,$$ - $$$
d9757809,
d13130630,$$ - $$$
d7246435,
d9881916,$
d4773953,
d1360807,$
d11749706,
d13503746,
d9768437,$$ - $$$
d12331991,$$ - $$$
d6153951,
d1990895,
d12946352,$
d5108152,
d10054623,$
d8764873,$$ - $$$
d12556171,
d5104053,
d12150295,
d6985657,
d12498823,$$ - $$$
d5821030,$
d1231999,$$ - $$$
d5811510,$$ - $$$
d5122227,
d10844929,$$ - $$$
d5610899,$
d12094491,$$ - $$$
d8866876,$
d13197215,$$ - $$$
d10297991,
d7123712,$
d12209712,
d990825,
d6522611,
d9711637,
d10083127,
d697487,
d8420455,$$ - $$$
d11918801,
d12674946,
d7695585,$$ - $$$
d8338835,$
d10061930,$$ - $$$
d12674785,$
d11841410,$$ - $$$
d11868237,
d2148736,$
d743776,
d6485100,
d10342070,
d1039237,$$ - $$$
d8510309,
d9790033,$$ - $$$
d11860963,$$ - $$$
d1097106,
d12879374,
d12998979,
d5884199,
d1742575,$$$$
d9459650,$$ - $$$
d6602052,$$ - $$$
d8338348,
d7146909,
d10040001,$$ - $$$
d4589830,
d991403,$$ - $$$
d8625704,
d5506003,
d10962087,$
d1332253,$
d5615625,$
d10783904,
d7161749,
d8011533,$$ - $$$
d4752904,
d12954408,$$ - $$$
d1045034,
d7924014,$$ - $$$
d4738760,
d10332778,$$ - $$$
d12986920,
d10494515,$$ - $$$
d12337851,$$ - $$$
d12495891,
d4139343,$
d2243373,
d11854802,
d8495259,$
d1381487,
d7719711,
d8559227,
d10427583,
d10538391,$
d1090411,
d8339596,$
d991719,$$ - $$$
d10769178,$$ - $$$
d5975492,
d6672696,
d6525598,
d5243167,
d991697,$$ - $$$
d743898,
d11621028,
d12342894,
d1080751,
d5580939,$
d8074379,
d5827279,
d10224697,$$ - $$$
d4262117,
d11778706,$$ - $$$
d12801617,$$$$
d12535620,$
d7047658,$
d8339605,$
d4768249,$$ - $$$
d7619481,$$ - $$$
d5826498,$$ - $$$
d1335757,$$$$
d11910222,
d1025065,$$ - $$$
d10171167,$
d10445027,
d8785536,
d7033551,
d7274394,
d6370251,
d953567,$$ - $$$
d1037302,
d13146400,$$ - $$$
d1811320,
d7913539,$
d11653350,
d10524891,$
d743281,
d2397565,
d5964678,
d12817844,$$ - $$$
d8438032,$$ - $$$
d11953064,
d12065905,$
d4911699,$
d3574488,
d4763449,
d12075650,$
d8785523,$$ - $$$
d991085,
d11489110,
d5795555,
d7274300,$
d10006539,$
d7123725,$
d9711096,$$ - $$$
d7393559,$$ - $$$
d8338499,$
d12708713,
d7604503,
d3494602,
d5243201,
d7133656,
d10393371,
d1212616,
d3264639,
d8856081,$
d10673098,
d8512523,
d8339120,$$ - $$$
d11912831,$
d8418189,
d6878198,
d10199674,$$ - $$$
d3453762,$$ - $$$
d10188049,
d5614522,$$ - $$$
d1081665,
d3611443,$
d10687177,$$ - $$$
d7727757,
d12331592,$$ - $$$
d12937052,$$ - $$$
d12089598,
d8381000,
d5793762,$
d10486964,$
d9780892,
d7254654,
d4007465,$$ - $$$
d2366859,
d11911972,
d4770270,
d12685359,$
d5496439,$$ - $$$
d6706570,$$ - $$$
d991075,$
d4556650,
d11949500,
d11865420,
d8634053,$$ - $$$
d10076280,
d7123865,
d8460620,
d12340673,
d12362086,
d10080236,
d12229580,
d4085029,
d11714318,$
d12949969,$$$$
d731224,$$$$
d8587722,
d8373970,$$ - $$$
d10451816,$$ - $$$
d10335915,
d2156600,$
d3660920,
d10755255,$$ - $$$
d7989601,$$ - $$$
d6999556,
d12347693,$
d8432775,
d11534991,
d12678762,
d6385546,
d7274405,
d5795093,$
d1330657,
d12447857,$
d8262967,
d6516122,$$ - $$$
d7260140,
d4339503,$$ - $$$
d990819,
d1336100,$
d7331834,
d7274413,$
d7124216,
d1154480,
d1951592,$
d11887503,$$$$
d4769793,$$ - $$$
d3791278,
d6456794,
d5489507,$$ - $$$
d1320096,$$ - $$$
d8512497,
d988032,
d10387050,
d11331369,
d997578,$$ - $$$
d695194,
d10056434,
d10840307,$$ - $$$
d10349974,
d5103766,
d1350505,
d9607669,$$ - $$$
d11805408,$
d7685971,
d7342343,$
d4093996,
d7615717,
d13289856,
d12910927,$$ - $$$
d12670676,$
d5615629,
d13313810,$
d1510836,$
d2702985,
d7149277,$
d4185451,
d8466294,$
d4768600,
d5891015,
d5870862,
d11434649,$$ - $$$
d11962664,
d9681454,$$ - $$$
d10384343,
d7238708,$$ - $$$
d10373740,
d5220361,
d1336009,$
d11951318,
d4581402,
d6754012,$$ - $$$
d10686277,$$ - $$$
d6777788,
d4895460,$
d5861809,
d5785946,
d11824220,$$ - $$$
d11914531,
d11769525,
d9819225,$$ - $$$
d12149376,
d12622144,
d5107958,
d8692678,$$ - $$$
d4509033,$$ - $$$
d11708193,$
d13076379,$$ - $$$
d8015758,$
d6106293,
d5087951,$
d7046488,
d10506163,$
d8288931,$$ - $$$
d6840799,
d4290521,$
d4106793,
d694366,$$ - $$$
d742381,
d10812283,$
d12945633,
d3846205,
d814991,
d1358688,$$ - $$$
d5794761,$$ - $$$
d2141180,
d12072431,$$ - $$$
d2688468,$
d10454050,$
d3931004,
d6168778,$
d2017336,
d12343070,
d2234091,
d11863672,
d8097273,
d5243134,
d6904635,
d13130107,$$ - $$$
d5865070,$
d774811,
d10791683,
d12708152,$$ - $$$
d12316281,
d5824141,
d6464554,
d5768037,$$ - $$$
d12503403,
d5501232,
d2586995,
d1081817,
d11700875,$$ - $$$
d11641294,
d991097,$$ - $$$
d5972257,
d7994303,$$ - $$$
d4569207,
d7124492,
d5827107,$
d12724847,
d1039209,
d3873322,
d7789644,
d12640992,
d8630374,$$ - $$$
d794871,$$ - $$$
d1324361,
d5123010,
d5973450,$$ - $$$
d10049131,$$ - $$$
d10671022,$$ - $$$
d12600492,$$$$
d8713320,$
d2627547,$
d13115091,$$ - $$$
d10247976,$$ - $$$
d6501828,$
d11756619,
d1551392,
d10840231,$
d12484379,$$ - $$$
d12652158,$$ - $$$
d793085,
d4925475,
d11151909,
d9769571,$$ - $$$
d10093848,
d2518402,
d7678130,$$ - $$$
d9603082,$$$$
d12608547,$
d5795485,$
d9746030,$$ - $$$
d4232478,$
d10747541,
d4784716,
d12837927,$$ - $$$
d3254631,
d5098831,$
d5609050,
d4755648,
d5617414,
d12987715,$$ - $$$
d1152116,$$ - $$$
d12191467,$$ - $$$
d2167530,$$ - $$$
d2559051,
d7804479,$$ - $$$
d7606352,
d10524287,
d11045686,
d10145444,$$ - $$$
d1319441,
d11766662,$
d12804670,$$ - $$$
d12037330,$$ - $$$
d10641897,$
d10746617,
d12833141,$$ - $$$
d8512875,$$ - $$$
d2096146,
d8083816,$$ - $$$
d7214423,$
d8780291,$$ - $$$
d13165255,$
d11806550,$
d11801603,
d1343199,
d13137946,
d11888819,
d8319732,$
d9800231,
d8374201,
d12614060,
d3544051,
d6503394,$
d5012343,$
d9456761,$
d4770239,
d11706214,$$ - $$$
d694495,
d3590578,$$ - $$$
d8493773,$
d8509939,
d12106159,
d10215597,$
d7253712,
d5959279,$
d3252960,
d3507599,
d5520582,$$ - $$$
d5604213,$$ - $$$
d10254240,
d12211460,
d5778727,
d11959983,
d5824154,
d13187320,$$ - $$$
d5243286,
d5487294,$$ - $$$
d5122170,
d7226092,
d3686952,
d10135246,$$ - $$$
d753379,
d7038606,
d7158867,
d2276102,
d11707892,$$ - $$$
d10028258,$$ - $$$
d4339021,$$ - $$$
d6540634,
d12295616,
d13283799,
d9726176,
d7343103,$
d8482458,
d7251216,$$ - $$$
d4783400,
d7355759,$
d7695266,
d1328889,
d718144,$$ - $$$
d7993159,$$ - $$$
d1520274,$$ - $$$
d6762599,$
d9750074,
d1928297,
d12717925,$$$$
d2428921,
d3853157,
d8339118,$
d983547,
d12848903,$
d2272504,
d7341143,
d7149208,$
d4581860,
d8339638,
d10221995,$$ - $$$
d3633727,$$ - $$$
d11822115,
d7018364,
d12941561,
d997310,
d8051641,
d7823992,$
d5958006,
d7283709,$$ - $$$
d12806048,$$ - $$$
d11766927,
d8460531,
d1336037,$$ - $$$
d9872703,$
d11785149,
d8459482,
d5796811,$
d6872467,
d824602,
d11180422,
d9807562,$$ - $$$
d10135235,
d3166685,
d694734,
d6736046,
d7219184,$
d10338097,$$ - $$$
d10096460,
d11785599,
d3702168,
d10103933,
d10838196,
d11876615,
d8470562,
d10125054,
d7655646,
d5487276,
d10205236,
d997433,$
d7383358,
d10365361,$
d7377725,$$$$
d10832441,
d7809594,
d8132550,$$ - $$$
d7284049,$$ - $$$
d1044961,
d7143885,$$ - $$$
d4374942,
d10226462,
d7651830,
d11916360,
d5817006,
d5487494,
d10807840,$$ - $$$
d11911806,$
d2205463,$$ - $$$
d6043477,
d788869,
d3385100,$$ - $$$
d8527179,
d12399100,$$ - $$$
d12351477,$$ - $$$
d8393832,$
d11807117,$$ - $$$
d12347845,
d2251131,$
d9872755,$
d10781770,
d1021001,$
d5787763,
d7064336,$
d4924281,$
d1038914,$
d8144562,
d12412941,
d11722159,
d12439544,$
d10252532,
d11180435,$$ - $$$
d13481992,$$ - $$$
d10712384,$$ - $$$
d944574,
d1373175,$$ - $$$
d10717791,
d5521007,
d6371837,
d12353342,$
d4227670,$$ - $$$
d7792695,
d5326187,
d12434028,$$ - $$$
d8323963,
d1347712,
d7065992,
d7060486,
d7246392,$
d8461742,$$ - $$$
d5768846,
d1043381,
d5517694,
d5827146,
d12016563,
d10769221,$$ - $$$
d12963484,$$ - $$$
d5778448,
d10746904,
d8333046,$$ - $$$
d3844219,
d5936401,$$ - $$$
d1037170,
d6541820,
d10603107,
d6989810,
d7131907,
d7974251,
d12829564,
